name,vintage,varietal,location,price,score,prediction,difference,bordeauxBlends,syrah,pinot,italy,france,australia
Chateau La Couspaude,2003,Bordeaux Red Blends,St. Emilion, Bordeaux, France,49.99,92,92.09720,-0.09720,1,0,0,0,1,0
Chateau La Couspaude,2004,Bordeaux Red Blends,St. Emilion, Bordeaux, France,39.99,89,92.01173,-3.01173,1,0,0,0,1,0
Chateau La Couspaude,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,49.99,92,92.09720,-0.09720,1,0,0,0,1,0
Chateau La Gaffeliere,2004,Bordeaux Red Blends,St. Emilion, Bordeaux, France,42.98,92,92.03728,-0.03728,1,0,0,0,1,0
Chateau La Gaffeliere,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,144.97,96,92.90895,3.09105,1,0,0,0,1,0
Chateau Lusseau,2003,Bordeaux Red Blends,St. Emilion, Bordeaux, France,36.99,90,91.98608,-1.98608,1,0,0,0,1,0
Chateau Lusseau,2004,Bordeaux Red Blends,St. Emilion, Bordeaux, France,29.99,89,91.92626,-2.92626,1,0,0,0,1,0
Chateau Lusseau,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,38.99,90,92.00318,-2.00318,1,0,0,0,1,0
Chateau Monbousquet,2004,Bordeaux Red Blends,St. Emilion, Bordeaux, France,51.99,90,92.11429,-2.11429,1,0,0,0,1,0
Chateau Phelan Segur,2005,Bordeaux Red Blends,St. Estephe, Bordeaux, France,49.99,89,92.09720,-3.09720,1,0,0,0,1,0
Chateau Quinault l'Enclos,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,66.99,94,92.24249,1.75751,1,0,0,0,1,0
Chateau Bellefont Belcier,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,59.99,94,92.18266,1.81734,1,0,0,0,1,0
Chateau Berliquet,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,37.99,90,91.99464,-1.99464,1,0,0,0,1,0
Clos Les Lunelles Cotes de Castillon,2003,Bordeaux Red Blends,Cotes de Castillon, Bordeaux, France,39.97,92,92.01156,-0.01156,1,0,0,0,1,0
Clos Les Lunelles Cotes de Castillon,2004,Bordeaux Red Blends,Cotes de Castillon, Bordeaux, France,34.99,92,91.96899,0.03101,1,0,0,0,1,0
Clos Les Lunelles Cotes de Castillon,2005,Bordeaux Red Blends,Cotes de Castillon, Bordeaux, France,59.99,94,92.18266,1.81734,1,0,0,0,1,0
Chateau Lagrange,2005,Bordeaux Red Blends,St. Julien, Bordeaux, France,79.97,91,92.35342,-1.35342,1,0,0,0,1,0
Clos du Marquis,2005,Bordeaux Red Blends,St. Julien, Bordeaux, France,89.99,91,92.43906,-1.43906,1,0,0,0,1,0
Chateau Fontenil,2005,Bordeaux Red Blends,Fronsac, Bordeaux, France,35.99,90,91.97754,-1.97754,1,0,0,0,1,0
Brancaia Tre,2007,Tuscan Blends,Tuscany, Italy,18.99,90,91.46274,-1.46274,1,0,0,1,0,0
Chateau Ducru-Beaucaillou,2006,Bordeaux Red Blends,St. Julien, Bordeaux, France,194.99,94,93.33646,0.66354,1,0,0,0,1,0
I Greppi Bolgheri Greppicante,2007,Bordeaux Red Blends,Tuscany, Italy,25.99,90,91.52256,-1.52256,1,0,0,1,0,0
Chateau Cheval Blanc,2003,Bordeaux Red Blends,St. Emilion, Bordeaux, France,599.97,92,96.79768,-4.79768,1,0,0,0,1,0
Tenimenti Luigi d'Alessandro Syrah Cortona Il Bosco,2006,Syrah/Shiraz,Tuscany, Italy,69.99,92,92.65923,-0.65923,0,1,0,1,0,0
Chateau Leoville Barton,2006,Bordeaux Red Blends,St. Julien, Bordeaux, France,89.00,91,92.43060,-1.43060,1,0,0,0,1,0
Chateau d'Armailhac,2006,Bordeaux Red Blends,Pauillac, Bordeaux, France,79.97,91,92.35342,-1.35342,1,0,0,0,1,0
Chateau Lafite Rothschild,2006,Bordeaux Red Blends,Pauillac, Bordeaux, France,849.97,97,98.93434,-1.93434,1,0,0,0,1,0
Chateau La Tour Carnet,2006,Bordeaux Red Blends,Haut Medoc, Bordeaux, France,26.99,91,91.90062,-0.90062,1,0,0,0,1,0
Les Asteries,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,99.99,95,92.52453,2.47547,1,0,0,0,1,0
Chateau Cos d'Estournel,2006,Bordeaux Red Blends,St. Estephe, Bordeaux, France,159.99,94,93.03732,0.96268,1,0,0,0,1,0
Brancaia Tre,2006,Tuscan Blends,Tuscany, Italy,16.99,88,91.44564,-3.44564,1,0,0,1,0,0
Tait The Ball Buster,2008,Syrah/Shiraz,Barossa Valley, Barossa, Australia,18.99,91,92.38261,-1.38261,0,1,0,0,0,1
Ornellaia Le Serre Nuove,2007,Bordeaux Red Blends,Tuscany, Italy,59.99,92,91.81315,0.18685,1,0,0,1,0,0
Thorn-Clarke Shotfire Ridge Shiraz,2008,Syrah/Shiraz,Barossa Valley, Barossa, Australia,16.99,90,92.36552,-2.36552,0,1,0,0,0,1
Cimicky Trumps Shiraz,2008,Syrah/Shiraz,Barossa Valley, Barossa, Australia,18.99,91,92.38261,-1.38261,0,1,0,0,0,1
R Wines Strong Arms Shiraz,2008,Syrah/Shiraz,Australia,10.98,88,92.31415,-4.31415,0,1,0,0,0,1
R Wines Chris Ringland CR Shiraz,2008,Syrah/Shiraz,Australia,18.29,92,92.37663,-0.37663,0,1,0,0,0,1
Brancaia Il Blu,2006,Tuscan Blends,Tuscany, Italy,75.99,95,91.94989,3.05011,1,0,0,1,0,0
Bleasdale Bremerview Shiraz,2007,Syrah/Shiraz,Australia,13.97,90,92.33971,-2.33971,0,1,0,0,0,1
Fetish The Watcher Shiraz,2006,Syrah/Shiraz,Barossa Valley, Barossa, Australia,13.99,90,92.33987,-2.33987,0,1,0,0,0,1
Livernano Toscana,2005,Bordeaux Red Blends,Tuscany, Italy,49.99,89,91.72768,-2.72768,1,0,0,1,0,0
Chateau Pichon Longueville Comtesse de Lalande Reserve de la Comtesse,2004,Bordeaux Red Blends,Pauillac, Bordeaux, France,62.99,90,92.20830,-2.20830,1,0,0,0,1,0
Chateau de Fieuzal,2005,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,46.99,90,92.07156,-2.07156,1,0,0,0,1,0
Chateau La Croix De Gay,2005,Bordeaux Red Blends,Pomerol, Bordeaux, France,51.99,90,92.11429,-2.11429,1,0,0,0,1,0
Chateau La Dominique,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,39.99,93,92.01173,0.98827,1,0,0,0,1,0
Chateau Pichon Longueville Comtesse de Lalande Reserve de la Comtesse,2004,Bordeaux Red Blends,Pauillac, Bordeaux, France,47.99,90,92.08010,-2.08010,1,0,0,0,1,0
Chateau d'Aurilhac Haut Medoc,2005,Bordeaux Red Blends,Medoc, Bordeaux, France,18.99,90,91.83224,-1.83224,1,0,0,0,1,0
Chateau Lassegue,2006,Bordeaux Red Blends,St. Emilion, Bordeaux, France,79.99,91,92.35359,-1.35359,1,0,0,0,1,0
Penfolds RWT Shiraz,2006,Syrah/Shiraz,Barossa Valley, Barossa, Australia,149.00,95,93.49376,1.50624,0,1,0,0,0,1
Delas Saint-Joseph Francois de Tournon,2005,Syrah/Shiraz,Rhone, France,33.99,90,92.72105,-2.72105,0,1,0,0,1,0
Heartland Shiraz,2008,Syrah/Shiraz,Australia,13.99,88,92.33987,-4.33987,0,1,0,0,0,1
Kaesler Stonehorse Shiraz,2006,Syrah/Shiraz,Barossa Valley, Barossa, Australia,27.99,90,92.45953,-2.45953,0,1,0,0,0,1
Kangarilla Road Shiraz,2007,Syrah/Shiraz,McLaren Vale, Australia,17.99,90,92.37406,-2.37406,0,1,0,0,0,1
Shirvington Shiraz,2007,Syrah/Shiraz,McLaren Vale, Australia,32.99,92,92.50226,-0.50226,0,1,0,0,0,1
The Colonial Estate Exile Shiraz,2006,Syrah/Shiraz,Barossa Valley, Barossa, Australia,89.00,93,92.98096,0.01904,0,1,0,0,0,1
Le Macchiole Scrio,2005,Syrah/Shiraz,Tuscany, Italy,209.00,90,93.84729,-3.84729,0,1,0,1,0,0
Clarendon Hills Piggott Range Syrah,2003,Syrah/Shiraz,McLaren Vale, Australia,89.00,98,92.98096,5.01904,0,1,0,0,0,1
Clarendon Hills Hickinbotham Syrah,2005,Syrah/Shiraz,McLaren Vale, Australia,74.99,97,92.86122,4.13878,0,1,0,0,0,1
Clarendon Hills Piggott Range Syrah,2005,Syrah/Shiraz,McLaren Vale, Australia,99.00,97,93.06642,3.93358,0,1,0,0,0,1
R Wines Evil Incarnate Shiraz,2004,Syrah/Shiraz,Barossa Valley, Barossa, Australia,79.99,94,92.90395,1.09605,0,1,0,0,0,1
Chateau Margaux,2005,Bordeaux Red Blends,Margaux, Bordeaux, France,969.97,98,99.95993,-1.95993,1,0,0,0,1,0
R Wines Chris Ringland CR Shiraz,2007,Syrah/Shiraz,Australia,16.99,90,92.36552,-2.36552,0,1,0,0,0,1
Chateau Clerc Milon,2006,Bordeaux Red Blends,Pauillac, Bordeaux, France,79.00,91,92.34514,-1.34514,1,0,0,0,1,0
Guigal Crozes Hermitage,2006,Syrah/Shiraz,Rhone, France,24.99,88,92.64413,-4.64413,0,1,0,0,1,0
Domaine de la Romanee Conti Echezeaux,2007,Pinot Noir,Burgundy, France,339.00,90,93.59515,-3.59515,0,0,1,0,1,0
Domaine de la Romanee Conti Grands Echezeaux Grand Cru,2007,Pinot Noir,Burgundy, France,525.00,92,95.18482,-3.18482,0,0,1,0,1,0
Domaine de la Romanee Conti Romanee St. Vivant Grand Cru,2007,Pinot Noir,Burgundy, France,759.00,93,97.18474,-4.18474,0,0,1,0,1,0
Domaine de la Romanee Conti Richebourg Grand Cru,2007,Pinot Noir,Burgundy, France,899.00,92,98.38126,-6.38126,0,0,1,0,1,0
Domaine de la Romanee Conti La Tache Grand Cru,2007,Pinot Noir,Burgundy, France,949.00,96,98.80859,-2.80859,0,0,1,0,1,0
Terrabianca Campaccio,2006,Tuscan Blends,Tuscany, Italy,29.99,91,91.55675,-0.55675,1,0,0,1,0,0
Tenuta Sette Ponti Oreno,2007,Bordeaux Red Blends,Tuscany, Italy,89.97,92,92.06937,-0.06937,1,0,0,1,0,0
Chateau Faizeau Montagne Vieilles Vignes,2003,Bordeaux Red Blends,St. Emilion, Bordeaux, France,14.99,89,91.79807,-2.79807,1,0,0,0,1,0
Girolate,2003,Bordeaux Red Blends,Bordeaux, France,49.99,91,92.09720,-1.09720,1,0,0,0,1,0
Gaja Ca' Marcanda Promis,2007,Tuscan Blends,Tuscany, Italy,42.99,90,91.66785,-1.66785,1,0,0,1,0,0
Clarendon Hills Bakers Gully Syrah,2005,Syrah/Shiraz,McLaren Vale, Australia,41.99,92,92.57918,-0.57918,0,1,0,0,0,1
Clarendon Hills Moritz Syrah,2005,Syrah/Shiraz,McLaren Vale, Australia,49.99,96,92.64755,3.35245,0,1,0,0,0,1
Clarendon Hills Liandra Syrah,2005,Syrah/Shiraz,McLaren Vale, Australia,74.99,94,92.86122,1.13878,0,1,0,0,0,1
Loose End Shiraz,2006,Syrah/Shiraz,Barossa Valley, Barossa, Australia,19.99,90,92.39116,-2.39116,0,1,0,0,0,1
Clarendon Hills Brookman Syrah,2005,Syrah/Shiraz,McLaren Vale, Australia,85.00,96,92.94678,3.05322,0,1,0,0,0,1
Guigal Chateau D'Ampuis Cote Rotie,2006,Syrah/Shiraz,Cote Rotie, Rhone, France,127.97,95,93.52428,1.47572,0,1,0,0,1,0
Gilt Chateau Pavie Saint-Emilion,2003,Bordeaux Red Blends,St. Emilion, Bordeaux, France,199.00,98,93.37073,4.62927,1,0,0,0,1,0
Gilt Clarendon Hills Astralis Syrah,2005,Syrah/Shiraz,McLaren Vale, Australia,169.00,99,93.66469,5.33531,0,1,0,0,0,1
Gilt Clos Les Lunelles Cotes de Castillon,2005,Bordeaux Red Blends,Cotes de Castillon, Bordeaux, France,49.00,94,92.08873,1.91127,1,0,0,0,1,0
Gilt Kilikanoon Covenant Shiraz,2005,Syrah/Shiraz,Clare Valley, Australia,29.00,92,92.46815,-0.46815,0,1,0,0,0,1
Heathcote Estate Shiraz,2006,Syrah/Shiraz,Australia,48.99,91,92.63901,-1.63901,0,1,0,0,0,1
Domaine de Chevalier,2006,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,79.99,92,92.35359,-0.35359,1,0,0,0,1,0
Domaine de Chevalier (Futures Pre-Sale),2009,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,89.99,95,92.43906,2.56094,1,0,0,0,1,0
Chateau Pichon Longueville Comtesse de Lalande,2008,Bordeaux Red Blends,Pauillac, Bordeaux, France,139.97,92,92.86623,-0.86623,1,0,0,0,1,0
Chateau Pichon Longueville Comtesse de Lalande (Futures Pre-Sale),2009,Bordeaux Red Blends,Pauillac, Bordeaux, France,189.99,95,93.29372,1.70628,1,0,0,0,1,0
Chateau Pichon-Longueville Baron,2006,Bordeaux Red Blends,Pauillac, Bordeaux, France,159.97,92,93.03716,-1.03716,1,0,0,0,1,0
Chateau Pichon-Longueville Baron,2007,Bordeaux Red Blends,Pauillac, Bordeaux, France,119.00,92,92.68700,-0.68700,1,0,0,0,1,0
Chateau Pavie,2008,Bordeaux Red Blends,St. Emilion, Bordeaux, France,299.97,95,94.23369,0.76631,1,0,0,0,1,0
Chateau Pavie (Futures Pre-Sale),2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,289.00,100,94.13992,5.86008,1,0,0,0,1,0
Chateau Pape Clement,2007,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,64.99,92,92.22540,-0.22540,1,0,0,0,1,0
Chateau Pape Clement,2008,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,139.97,95,92.86623,2.13377,1,0,0,0,1,0
Chateau Pape Clement (Futures Pre-Sale),2009,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,149.99,97,92.95186,4.04814,1,0,0,0,1,0
Chateau Palmer,2008,Bordeaux Red Blends,Margaux, Bordeaux, France,219.00,94,93.54166,0.45834,1,0,0,0,1,0
Chateau Mouton Rothschild,2008,Bordeaux Red Blends,Pauillac, Bordeaux, France,629.00,95,97.04578,-2.04578,1,0,0,0,1,0
Chateau Mouton Rothschild Le Petit Mouton,2006,Bordeaux Red Blends,Pauillac, Bordeaux, France,239.00,90,93.71260,-3.71260,1,0,0,0,1,0
Chateau Montrose,2008,Bordeaux Red Blends,St. Estephe, Bordeaux, France,129.97,94,92.78075,1.21925,1,0,0,0,1,0
Chateau Monbousquet,2007,Bordeaux Red Blends,St. Emilion, Bordeaux, France,54.99,90,92.13992,-2.13992,1,0,0,0,1,0
Chateau La Mondotte,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,329.98,99,94.49017,4.50983,1,0,0,0,1,0
Chateau La Mondotte,2006,Bordeaux Red Blends,St. Emilion, Bordeaux, France,299.00,97,94.22540,2.77460,1,0,0,0,1,0
Chateau La Mission Haut-Brion,2006,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,379.99,94,94.91759,-0.91759,1,0,0,0,1,0
Chateau La Mission Haut-Brion,2007,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,199.99,95,93.37920,1.62080,1,0,0,0,1,0
Chateau La Mission Haut-Brion,2008,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,279.99,95,94.06293,0.93707,1,0,0,0,1,0
Chateau Haut-Brion,2007,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,499.00,92,95.93472,-3.93472,1,0,0,0,1,0
Chateau Haut-Brion,2008,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,519.97,96,96.11395,-0.11395,1,0,0,0,1,0
Chateau Grand-Puy-Lacoste (Futures Pre-Sale),2009,Bordeaux Red Blends,Pauillac, Bordeaux, France,79.99,95,92.35359,2.64641,1,0,0,0,1,0
Chateau Fombrauge,2007,Bordeaux Red Blends,St. Emilion, Bordeaux, France,18.99,89,91.83224,-2.83224,1,0,0,0,1,0
Chateau de Fieuzal,2007,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,29.99,90,91.92626,-1.92626,1,0,0,0,1,0
Chateau de Fieuzal,2008,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,49.99,92,92.09720,-0.09720,1,0,0,0,1,0
Chateau de Fieuzal (Futures Pre-sale),2009,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,44.99,92,92.05446,-0.05446,1,0,0,0,1,0
Chateau Cheval Blanc Le Petit Cheval,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,139.97,89,92.86623,-3.86623,1,0,0,0,1,0
Chateau Cheval Blanc Le Petit Cheval,2006,Bordeaux Red Blends,St. Emilion, Bordeaux, France,169.00,89,93.11433,-4.11433,1,0,0,0,1,0
Chateau Cheval Blanc Le Petit Cheval (Futures Pre-Sale),2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,159.00,93,93.02887,-0.02887,1,0,0,0,1,0
Chateau Canon La Gaffeliere,2006,Bordeaux Red Blends,St. Emilion, Bordeaux, France,94.99,92,92.48180,-0.48180,1,0,0,0,1,0
Chateau Canon La Gaffeliere,2008,Bordeaux Red Blends,St. Emilion, Bordeaux, France,99.99,93,92.52453,0.47547,1,0,0,0,1,0
Chateau Canon La Gaffeliere (Futures Pre-Sale),2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,94.99,95,92.48180,2.51820,1,0,0,0,1,0
Chateau Angelus,2006,Bordeaux Red Blends,St. Emilion, Bordeaux, France,389.97,95,95.00288,-0.00288,1,0,0,0,1,0
Chateau Angelus,2008,Bordeaux Red Blends,St. Emilion, Bordeaux, France,239.00,93,93.71260,-0.71260,1,0,0,0,1,0
Chateau Angelus (Futures Pre-Sale),2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,329.00,99,94.48180,4.51820,1,0,0,0,1,0
Chateau Valandraud (slightly torn label),2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,189.00,95,93.28526,1.71474,1,0,0,0,1,0
Chateau Margaux Pavillon Rouge,2005,Bordeaux Red Blends,Margaux, Bordeaux, France,229.97,91,93.63542,-2.63542,1,0,0,0,1,0
Chateau Margaux,2007,Bordeaux Red Blends,Margaux, Bordeaux, France,599.97,92,96.79768,-4.79768,1,0,0,0,1,0
Chateau Margaux,2008,Bordeaux Red Blends,Margaux, Bordeaux, France,519.97,94,96.11395,-2.11395,1,0,0,0,1,0
Chateau Lynch-Bages,2006,Bordeaux Red Blends,Pauillac, Bordeaux, France,179.97,94,93.20808,0.79192,1,0,0,0,1,0
Chateau Lynch-Bages,2008,Bordeaux Red Blends,Pauillac, Bordeaux, France,139.00,93,92.85793,0.14207,1,0,0,0,1,0
Chateau Lynch-Bages (Futures Pre-Sale),2009,Bordeaux Red Blends,Pauillac, Bordeaux, France,134.99,98,92.82365,5.17635,1,0,0,0,1,0
Chateau Leoville Poyferre,2006,Bordeaux Red Blends,St. Julien, Bordeaux, France,89.00,92,92.43060,-0.43060,1,0,0,0,1,0
Chateau Leoville Poyferre,2008,Bordeaux Red Blends,St. Julien, Bordeaux, France,99.00,94,92.51607,1.48393,1,0,0,0,1,0
Chateau Leoville Poyferre (Futures Pre-Sale),2009,Bordeaux Red Blends,St. Julien, Bordeaux, France,149.99,100,92.95186,7.04814,1,0,0,0,1,0
Chateau Leoville Las Cases,2007,Bordeaux Red Blends,St. Julien, Bordeaux, France,139.99,92,92.86639,-0.86639,1,0,0,0,1,0
Chateau Leoville Las Cases,2008,Bordeaux Red Blends,St. Julien, Bordeaux, France,219.99,93,93.55013,-0.55013,1,0,0,0,1,0
Chateau Leoville Las Cases (Futures Pre-Sale),2009,Bordeaux Red Blends,St. Julien, Bordeaux, France,379.00,98,94.90913,3.09087,1,0,0,0,1,0
Chateau Leoville Barton,2005,Bordeaux Red Blends,St. Julien, Bordeaux, France,176.99,92,93.18262,-1.18262,1,0,0,0,1,0
Chateau Leoville Barton,2008,Bordeaux Red Blends,St. Julien, Bordeaux, France,104.97,92,92.56709,-0.56709,1,0,0,0,1,0
Chateau Leoville Barton (Futures Pre-Sale),2009,Bordeaux Red Blends,St. Julien, Bordeaux, France,99.99,93,92.52453,0.47547,1,0,0,0,1,0
Les Forts de Latour,2005,Bordeaux Red Blends,Pauillac, Bordeaux, France,239.99,93,93.72105,-0.72105,1,0,0,0,1,0
Les Forts de Latour,2006,Bordeaux Red Blends,Pauillac, Bordeaux, France,228.99,92,93.62704,-1.62704,1,0,0,0,1,0
Les Forts de Latour,2008,Bordeaux Red Blends,Pauillac, Bordeaux, France,189.99,91,93.29372,-2.29372,1,0,0,0,1,0
Chateau Latour,2007,Bordeaux Red Blends,Pauillac, Bordeaux, France,669.00,92,97.38765,-5.38765,1,0,0,0,1,0
Chateau Latour,2008,Bordeaux Red Blends,Pauillac, Bordeaux, France,629.99,95,97.05424,-2.05424,1,0,0,0,1,0
Carruades de Lafite,2008,Bordeaux Red Blends,Pauillac, Bordeaux, France,155.00,91,92.99467,-1.99467,1,0,0,0,1,0
Carruades de Lafite (Futures Pre-Sale),2009,Bordeaux Red Blends,Pauillac, Bordeaux, France,259.00,93,93.88353,-0.88353,1,0,0,0,1,0
Chateau Lafleur,2008,Bordeaux Red Blends,Pomerol, Bordeaux, France,499.00,96,95.93472,0.06528,1,0,0,0,1,0
Chateau Lafite Rothschild,2008,Bordeaux Red Blends,Pauillac, Bordeaux, France,989.97,98,100.13087,-2.13087,1,0,0,0,1,0
Chateau Hosanna (Futures Pre-sale),2009,Bordeaux Red Blends,Pomerol, Bordeaux, France,229.00,99,93.62713,5.37287,1,0,0,0,1,0
Chateau Hosanna,2007,Bordeaux Red Blends,Pomerol, Bordeaux, France,99.99,91,92.52453,-1.52453,1,0,0,0,1,0
Chateau Hosanna,2008,Bordeaux Red Blends,Pomerol, Bordeaux, France,149.00,95,92.94340,2.05660,1,0,0,0,1,0
Chateau Haut-Bailly,2005,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,139.99,95,92.86639,2.13361,1,0,0,0,1,0
Chateau Haut-Bailly,2008,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,159.97,96,93.03716,2.96284,1,0,0,0,1,0
Chateau Haut-Bailly (Futures Pre-Sale),2009,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,129.99,98,92.78093,5.21907,1,0,0,0,1,0
Chateau Haut-Bergey,2007,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,27.99,89,91.90916,-2.90916,1,0,0,0,1,0
Chateau Haut-Bergey,2008,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,41.99,94,92.02882,1.97118,1,0,0,0,1,0
Chateau Haut-Bergey (Futures Pre-Sale),2009,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,42.99,94,92.03737,1.96263,1,0,0,0,1,0
Chateau Haut-Bergey,2006,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,28.89,91,91.91686,-0.91686,1,0,0,0,1,0
Chateau Gazin,2006,Bordeaux Red Blends,Pomerol, Bordeaux, France,79.99,92,92.35359,-0.35359,1,0,0,0,1,0
Chateau Gazin,2008,Bordeaux Red Blends,Pomerol, Bordeaux, France,89.99,96,92.43906,3.56094,1,0,0,0,1,0
Chateau Duhart-Milon,2008,Bordeaux Red Blends,Pauillac, Bordeaux, France,89.97,94,92.43889,1.56111,1,0,0,0,1,0
Chateau Duhart-Milon (Futures Pre-sale),2009,Bordeaux Red Blends,Pauillac, Bordeaux, France,79.99,97,92.35359,4.64641,1,0,0,0,1,0
Chateau d'Issan,2006,Bordeaux Red Blends,Margaux, Bordeaux, France,85.00,94,92.39641,1.60359,1,0,0,0,1,0
Chateau d'Issan (Futures Pre-Sale),2009,Bordeaux Red Blends,Margaux, Bordeaux, France,64.99,95,92.22540,2.77460,1,0,0,0,1,0
Chateau Cos d'Estournel,2007,Bordeaux Red Blends,St. Estephe, Bordeaux, France,125.00,90,92.73828,-2.73828,1,0,0,0,1,0
Chateau Cos d'Estournel,2008,Bordeaux Red Blends,St. Estephe, Bordeaux, France,167.99,95,93.10570,1.89430,1,0,0,0,1,0
Chateau Cos d'Estournel (Futures Pre-Sale),2009,Bordeaux Red Blends,St. Estephe, Bordeaux, France,429.00,100,95.33646,4.66354,1,0,0,0,1,0
Chateau Clinet (Futures Pre-Sale),2009,Bordeaux Red Blends,Pomerol, Bordeaux, France,149.99,100,92.95186,7.04814,1,0,0,0,1,0
Chateau Clerc Milon,2008,Bordeaux Red Blends,Pauillac, Bordeaux, France,79.00,90,92.34514,-2.34514,1,0,0,0,1,0
Chateau Calon-Segur,2006,Bordeaux Red Blends,St. Estephe, Bordeaux, France,139.99,91,92.86639,-1.86639,1,0,0,0,1,0
Chateau Calon-Segur,2008,Bordeaux Red Blends,St. Estephe, Bordeaux, France,129.99,93,92.78093,0.21907,1,0,0,0,1,0
Chateau Beau-Sejour Becot (Futures Pre-Sale),2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,89.00,95,92.43060,2.56940,1,0,0,0,1,0
Chateau Lascombes (Futures Pre-Sale),2009,Bordeaux Red Blends,Margaux, Bordeaux, France,84.99,94,92.39633,1.60367,1,0,0,0,1,0
Chateau Kirwan,2008,Bordeaux Red Blends,Margaux, Bordeaux, France,56.99,90,92.15702,-2.15702,1,0,0,0,1,0
Chateau Marojallia,2005,Bordeaux Red Blends,Margaux, Bordeaux, France,129.00,95,92.77246,2.22754,1,0,0,0,1,0
Chateau Marojallia,2006,Bordeaux Red Blends,Margaux, Bordeaux, France,99.99,91,92.52453,-1.52453,1,0,0,0,1,0
Chateau Marojallia,2007,Bordeaux Red Blends,Margaux, Bordeaux, France,106.00,91,92.57590,-1.57590,1,0,0,0,1,0
Chateau Marojallia (Futures Pre-sale),2009,Bordeaux Red Blends,Margaux, Bordeaux, France,74.99,95,92.31086,2.68914,1,0,0,0,1,0
Chateau Gloria,2006,Bordeaux Red Blends,St. Julien, Bordeaux, France,65.99,90,92.23394,-2.23394,1,0,0,0,1,0
Chateau Gloria,2008,Bordeaux Red Blends,St. Julien, Bordeaux, France,49.97,90,92.09702,-2.09702,1,0,0,0,1,0
Chateau Gloria (Futures Pre-Sale),2009,Bordeaux Red Blends,St. Julien, Bordeaux, France,39.99,93,92.01173,0.98827,1,0,0,0,1,0
Chateau Giscours,2008,Bordeaux Red Blends,Margaux, Bordeaux, France,74.99,91,92.31086,-1.31086,1,0,0,0,1,0
Chateau Dassault,2007,Bordeaux Red Blends,St. Emilion, Bordeaux, France,43.99,89,92.04591,-3.04591,1,0,0,0,1,0
Chateau Dassault,2008,Bordeaux Red Blends,St. Emilion, Bordeaux, France,39.99,90,92.01173,-2.01173,1,0,0,0,1,0
Chateau d'Armailhac,2008,Bordeaux Red Blends,Pauillac, Bordeaux, France,64.99,90,92.22540,-2.22540,1,0,0,0,1,0
Clos Fourtet,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,249.99,98,93.80652,4.19348,1,0,0,0,1,0
Clos Fourtet,2008,Bordeaux Red Blends,St. Emilion, Bordeaux, France,59.99,94,92.18266,1.81734,1,0,0,0,1,0
Chateau Carbonnieux,2008,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,54.99,92,92.13992,-0.13992,1,0,0,0,1,0
Chateau Cantenac Brown,2008,Bordeaux Red Blends,Margaux, Bordeaux, France,49.99,90,92.09720,-2.09720,1,0,0,0,1,0
Chateau Cantenac Brown,2009,Bordeaux Red Blends,Margaux, Bordeaux, France,99.00,90,92.51607,-2.51607,1,0,0,0,1,0
Chateau Canon,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,139.00,95,92.85793,2.14207,1,0,0,0,1,0
