id,name,vintage,price,JS,url,varietal,location,bordeauxBlends,syrah,pinot,italy,france,australia
122899,"Chateau Beau-Sejour Becot",2010,114.99,95,https://www.wine.com/product/chateau-beau-sejour-becot-2010/122899,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
122900,"Chateau Clerc Milon",2010,99.99,94,https://www.wine.com/product/chateau-clerc-milon-2010/122900,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
122901,"Clos Fourtet",2010,199.99,94,https://www.wine.com/product/clos-fourtet-2010/122901,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
122951,"Chateau Trotanoy",2010,359,98,https://www.wine.com/product/chateau-trotanoy-2010/122951,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
122974,Ornellaia,2010,209,95,https://www.wine.com/product/ornellaia-2010/122974,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
122996,"Il Molino di Grace Il Volano",2008,16.99,90,https://www.wine.com/product/il-molino-di-grace-il-volano-2008/122996,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
123000,"Chateau Mouton Rothschild",2010,999.99,100,https://www.wine.com/product/chateau-mouton-rothschild-2010/123000,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
123011,"Frescobaldi Nipozzano Mormoreto",2008,59.99,95,https://www.wine.com/product/frescobaldi-nipozzano-mormoreto-2008/123011,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
123050,"Chateau Palmer",2009,359.99,98,https://www.wine.com/product/chateau-palmer-2009/123050,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
123053,"Chateau Cantemerle",2010,57.99,94,https://www.wine.com/product/chateau-cantemerle-2010/123053,"Bordeaux Red Blends","Haut Medoc, Bordeaux, France",1,0,0,0,1,0
123055,"Chateau Palmer",2010,469.99,98,https://www.wine.com/product/chateau-palmer-2010/123055,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
123109,"Castello dei Rampolla d'Alceo",2008,179.97,100,https://www.wine.com/product/castello-dei-rampolla-dalceo-2008/123109,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
123372,"Chateau Pavie",2010,499.99,98,https://www.wine.com/product/chateau-pavie-2010/123372,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
123377,"Argiano Non Confunditur",2011,19.99,93,https://www.wine.com/product/argiano-non-confunditur-2011/123377,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
123403,"Chateau Cos d'Estournel Pagodes de Cos (scuffed label)",2009,79.97,93,https://www.wine.com/product/chateau-cos-destournel-pagodes-de-cos-scuffed-label-2009/123403,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
123411,"Chateau Pibran",2009,37.99,93,https://www.wine.com/product/chateau-pibran-2009/123411,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
123575,"Chateau Beausejour Duffau-Lagarrosse",2010,449,99,https://www.wine.com/product/chateau-beausejour-duffau-lagarrosse-2010/123575,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
123669,"Chateau Magdelaine",2009,89,93,https://www.wine.com/product/chateau-magdelaine-2009/123669,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
123697,"Chateau Grand-Puy-Ducasse",2009,69.99,93,https://www.wine.com/product/chateau-grand-puy-ducasse-2009/123697,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
123816,"Chateau Cos d'Estournel",2010,259.97,97,https://www.wine.com/product/chateau-cos-destournel-2010/123816,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
123821,"Chateau Branaire-Ducru",2010,104.99,94,https://www.wine.com/product/chateau-branaire-ducru-2010/123821,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
124018,"Croix de Labrie",2010,79.99,92,https://www.wine.com/product/croix-de-labrie-2010/124018,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
124019,"Chateau La Conseillante",2010,269,98,https://www.wine.com/product/chateau-la-conseillante-2010/124019,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
124144,"Chateau Fontenil",2010,34.99,92,https://www.wine.com/product/chateau-fontenil-2010/124144,"Bordeaux Red Blends","Fronsac, Bordeaux, France",1,0,0,0,1,0
124146,"Chateau Rol Valentin",2010,44.99,91,https://www.wine.com/product/chateau-rol-valentin-2010/124146,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
124196,"Chateau La Grave a Pomerol",2010,54.99,94,https://www.wine.com/product/chateau-la-grave-a-pomerol-2010/124196,"Bordeaux Red Blends","Medoc, Bordeaux, France",1,0,0,0,1,0
124447,"Vasse Felix Heytesbury Red Blend",2009,64.99,94,https://www.wine.com/product/vasse-felix-heytesbury-red-blend-2009/124447,"Bordeaux Red Blends","Margaret River, Australia",1,0,0,0,0,1
124462,"Chateau Barde Haut (Futures Pre-Sale)",2012,27.99,91,https://www.wine.com/product/chateau-barde-haut-futures-pre-sale-2012/124462,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
124465,"Chateau Branaire-Ducru (Futures Pre-Sale)",2012,46.99,91,https://www.wine.com/product/chateau-branaire-ducru-futures-pre-sale-2012/124465,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
124466,"Chateau Brane-Cantenac (Futures Pre-Sale)",2012,47.99,91,https://www.wine.com/product/chateau-brane-cantenac-futures-pre-sale-2012/124466,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
124469,"Chateau Calon-Segur (Futures Pre-Sale)",2012,64.99,93,https://www.wine.com/product/chateau-calon-segur-futures-pre-sale-2012/124469,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
124470,"Chateau Canon (Futures Pre-Sale)",2012,59.99,93,https://www.wine.com/product/chateau-canon-futures-pre-sale-2012/124470,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
124471,"Chateau Cantemerle (Futures Pre-Sale)",2012,29.99,91,https://www.wine.com/product/chateau-cantemerle-futures-pre-sale-2012/124471,"Bordeaux Red Blends","Haut Medoc, Bordeaux, France",1,0,0,0,1,0
124472,"Chateau Cantenac Brown (Futures Pre-Sale)",2012,41.99,91,https://www.wine.com/product/chateau-cantenac-brown-futures-pre-sale-2012/124472,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
124480,"Chateau Clerc Milon (Futures Pre-Sale)",2012,51.99,93,https://www.wine.com/product/chateau-clerc-milon-futures-pre-sale-2012/124480,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
124486,"Chateau Smith Haut Lafitte (Futures Pre-Sale)",2012,64.99,95,https://www.wine.com/product/chateau-smith-haut-lafitte-futures-pre-sale-2012/124486,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
124492,"Chateau Pontet-Canet (Futures Pre-Sale)",2012,99.99,95,https://www.wine.com/product/chateau-pontet-canet-futures-pre-sale-2012/124492,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
124493,"Chateau Pape Clement (Futures Pre-Sale)",2012,79.99,93,https://www.wine.com/product/chateau-pape-clement-futures-pre-sale-2012/124493,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
124495,"Chateau Les Ormes de Pez (Futures Pre-sale)",2012,28.99,91,https://www.wine.com/product/chateau-les-ormes-de-pez-futures-pre-sale-2012/124495,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
124496,"Chateau Olivier (Futures Pre-Sale)",2012,28.99,92,https://www.wine.com/product/chateau-olivier-futures-pre-sale-2012/124496,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
124499,"Chateau Nenin (Futures Pre-Sale)",2012,47.99,93,https://www.wine.com/product/chateau-nenin-futures-pre-sale-2012/124499,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
124500,"Chateau Mouton Rothschild (Futures Pre-Sale)",2012,389,95,https://www.wine.com/product/chateau-mouton-rothschild-futures-pre-sale-2012/124500,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
124502,"Chateau Montrose (Futures Pre-Sale)",2012,89.99,94,https://www.wine.com/product/chateau-montrose-futures-pre-sale-2012/124502,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
124503,"Chateau Monbousquet (Futures Pre-Sale)",2012,39.99,91,https://www.wine.com/product/chateau-monbousquet-futures-pre-sale-2012/124503,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
124505,"Chateau Cos d'Estournel (Futures Pre-Sale)",2012,145,93,https://www.wine.com/product/chateau-cos-destournel-futures-pre-sale-2012/124505,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
124509,"Chateau Marjosse (Futures Pre-Sale)",2012,11.99,90,https://www.wine.com/product/chateau-marjosse-futures-pre-sale-2012/124509,"Bordeaux Red Blends","Bordeaux, France",1,0,0,0,1,0
124511,"Chateau La Croix Figeac (Futures Pre-sale)",2012,19.99,90,https://www.wine.com/product/chateau-la-croix-figeac-futures-pre-sale-2012/124511,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
124513,"Chateau Lynch-Bages (Futures Pre-Sale)",2012,109.99,94,https://www.wine.com/product/chateau-lynch-bages-futures-pre-sale-2012/124513,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
124514,"Chateau Lilian Ladouys (Futures Pre-Sale)",2012,17.99,90,https://www.wine.com/product/chateau-lilian-ladouys-futures-pre-sale-2012/124514,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
124515,"Chateau Leoville Poyferre (Futures Pre-Sale)",2012,69.99,93,https://www.wine.com/product/chateau-leoville-poyferre-futures-pre-sale-2012/124515,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
124516,"Chateau Leoville Las Cases (Futures Pre-Sale)",2012,137.99,95,https://www.wine.com/product/chateau-leoville-las-cases-futures-pre-sale-2012/124516,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
124517,"Chateau Leoville Barton (Futures Pre-Sale)",2012,69.99,92,https://www.wine.com/product/chateau-leoville-barton-futures-pre-sale-2012/124517,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
124518,"Chateau Lagrange (Futures Pre-Sale)",2012,39.99,91,https://www.wine.com/product/chateau-lagrange-futures-pre-sale-2012/124518,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
124519,"Domaine de Chevalier (Futures Pre-Sale)",2012,49.99,94,https://www.wine.com/product/domaine-de-chevalier-futures-pre-sale-2012/124519,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
124521,"Chateau Haut-Brion (Futures Pre-Sale)",2012,425,96,https://www.wine.com/product/chateau-haut-brion-futures-pre-sale-2012/124521,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
124525,"Chateau Haut-Bailly (Futures Pre-Sale)",2012,67.99,94,https://www.wine.com/product/chateau-haut-bailly-futures-pre-sale-2012/124525,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
124527,"Chateau La Dominique (Futures Pre-Sale)",2012,38.99,90,https://www.wine.com/product/chateau-la-dominique-futures-pre-sale-2012/124527,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
124528,"Chateau Ducru-Beaucaillou (Futures Pre-Sale)",2012,115,93,https://www.wine.com/product/chateau-ducru-beaucaillou-futures-pre-sale-2012/124528,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
124531,"Chateau Figeac (Futures Pre-sale)",2012,76.99,94,https://www.wine.com/product/chateau-figeac-futures-pre-sale-2012/124531,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
124532,"Chateau Fleur Cardinale (Futures Pre-Sale)",2012,37.99,91,https://www.wine.com/product/chateau-fleur-cardinale-futures-pre-sale-2012/124532,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
124536,"Chateau Gruaud Larose (Futures Pre-sale)",2012,54.99,93,https://www.wine.com/product/chateau-gruaud-larose-futures-pre-sale-2012/124536,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
124621,"Banfi Centine Toscana",2011,11.99,91,https://www.wine.com/product/banfi-centine-toscana-2011/124621,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
124681,"Tenuta Sette Ponti Oreno",2011,69.99,96,https://www.wine.com/product/tenuta-sette-ponti-oreno-2011/124681,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
124691,"Tenuta San Guido Sassicaia",2010,199.99,94,https://www.wine.com/product/tenuta-san-guido-sassicaia-2010/124691,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
124702,"Chateau Cambon La Pelouse Haut-Medoc (Futures Pre-sale)",2012,16.99,91,https://www.wine.com/product/chateau-cambon-la-pelouse-haut-medoc-futures-pre-sale-2012/124702,"Bordeaux Red Blends","Medoc, Bordeaux, France",1,0,0,0,1,0
124703,"Chateau Canon La Gaffeliere (Futures Pre-Sale)",2012,59.99,93,https://www.wine.com/product/chateau-canon-la-gaffeliere-futures-pre-sale-2012/124703,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
124704,"Chateau Les Carmes Haut Brion (Futures Pre-sale)",2012,48.99,93,https://www.wine.com/product/chateau-les-carmes-haut-brion-futures-pre-sale-2012/124704,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
124705,"Chateau Clos des Jacobins (Futures Pre-Sale)",2012,25.99,93,https://www.wine.com/product/chateau-clos-des-jacobins-futures-pre-sale-2012/124705,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
124706,"Clos du Marquis (Futures Pre-Sale)",2012,47.99,92,https://www.wine.com/product/clos-du-marquis-futures-pre-sale-2012/124706,"Bordeaux Red Blends","St. Julien, Bordeaux, France",1,0,0,0,1,0
124708,"Chateau Corbin (Futures Pre-Sale)",2012,27.99,90,https://www.wine.com/product/chateau-corbin-futures-pre-sale-2012/124708,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
124709,"Chateau Dalem (Futures Pre-Sale)",2012,19.99,90,https://www.wine.com/product/chateau-dalem-futures-pre-sale-2012/124709,"Bordeaux Red Blends","Fronsac, Bordeaux, France",1,0,0,0,1,0
124710,"Chateau La Dauphine (Futures Pre-sale)",2012,18.99,90,https://www.wine.com/product/chateau-la-dauphine-futures-pre-sale-2012/124710,"Bordeaux Red Blends","Fronsac, Bordeaux, France",1,0,0,0,1,0
124711,"Chateau La Fleur de Bouard Lalande de Pomerol (Futures Pre-Sale)",2012,28.99,93,https://www.wine.com/product/chateau-la-fleur-de-bouard-lalande-de-pomerol-futures-pre-sale-2012/124711,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
124712,"Chateau Fonplegade (Futures Pre-Sale)",2012,36.99,91,https://www.wine.com/product/chateau-fonplegade-futures-pre-sale-2012/124712,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
124714,"Chateau Gazin (Futures Pre-Sale)",2012,64.99,95,https://www.wine.com/product/chateau-gazin-futures-pre-sale-2012/124714,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
124715,"Chateau Grand Mayne (Futures Pre-Sale)",2012,34.99,91,https://www.wine.com/product/chateau-grand-mayne-futures-pre-sale-2012/124715,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
124716,"Chateau Haut-Brisson (Futures Pre-Sale)",2012,19.99,90,https://www.wine.com/product/chateau-haut-brisson-futures-pre-sale-2012/124716,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
124717,"Chateau Malescot St. Exupery (Futures Pre-Sale)",2012,49.99,93,https://www.wine.com/product/chateau-malescot-st-exupery-futures-pre-sale-2012/124717,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
124718,"Chateau Senejac (Futures Pre-Sale)",2012,14.99,90,https://www.wine.com/product/chateau-senejac-futures-pre-sale-2012/124718,"Bordeaux Red Blends","Haut Medoc, Bordeaux, France",1,0,0,0,1,0
124719,"Chateau Troplong Mondot (Futures Pre-Sale)",2012,84.99,93,https://www.wine.com/product/chateau-troplong-mondot-futures-pre-sale-2012/124719,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
124720,"Chateau Valandraud (Futures Pre-sale)",2012,129.99,92,https://www.wine.com/product/chateau-valandraud-futures-pre-sale-2012/124720,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
124734,"Chateau Marquis de Terme (Futures Pre-Sale)",2012,37.99,91,https://www.wine.com/product/chateau-marquis-de-terme-futures-pre-sale-2012/124734,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
124758,"Tenuta Sette Ponti Crognolo",2011,29.99,95,https://www.wine.com/product/tenuta-sette-ponti-crognolo-2011/124758,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
125192,"Luce Della Vite Luce Toscana",2010,99,98,https://www.wine.com/product/luce-della-vite-luce-toscana-2010/125192,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
125381,"Tenuta San Guido Guidalberto",2011,47.99,92,https://www.wine.com/product/tenuta-san-guido-guidalberto-2011/125381,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
125539,"Chateau Teyssier",2010,29.99,92,https://www.wine.com/product/chateau-teyssier-2010/125539,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
125544,"Frescobaldi Tenuta di Castiglioni",2011,21.98,93,https://www.wine.com/product/frescobaldi-tenuta-di-castiglioni-2011/125544,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
125623,"Kilikanoon Oracle Shiraz",2009,79.97,93,https://www.wine.com/product/kilikanoon-oracle-shiraz-2009/125623,Syrah/Shiraz,"Clare Valley, Australia",0,1,0,0,0,1
125798,"Chateau Pindefleurs St-Emilion Bordeaux",2009,21.99,91,https://www.wine.com/product/chateau-pindefleurs-st-emilion-bordeaux-2009/125798,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
125997,"Cabreo Il Borgo",2010,48.99,91,https://www.wine.com/product/cabreo-il-borgo-2010/125997,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
126026,"Chateau Lafite Rothschild (Futures Pre-Sale)",2012,539,95,https://www.wine.com/product/chateau-lafite-rothschild-futures-pre-sale-2012/126026,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
126099,"Chateau Ausone Chapelle d'Ausone",2010,229,96,https://www.wine.com/product/chateau-ausone-chapelle-dausone-2010/126099,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
126101,"Chateau Brane-Cantenac",2010,109,94,https://www.wine.com/product/chateau-brane-cantenac-2010/126101,"Bordeaux Red Blends","Margaux, Bordeaux, France",1,0,0,0,1,0
126102,"Chateau Canon La Gaffeliere",2010,149.99,95,https://www.wine.com/product/chateau-canon-la-gaffeliere-2010/126102,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
126103,"Chateau d'Armailhac",2010,89.97,93,https://www.wine.com/product/chateau-darmailhac-2010/126103,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
126106,"Chateau Quinault l'Enclos",2010,39.99,92,https://www.wine.com/product/chateau-quinault-lenclos-2010/126106,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
126107,"Chateau Montrose La Dame de Montrose",2010,59.99,93,https://www.wine.com/product/chateau-montrose-la-dame-de-montrose-2010/126107,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
126108,"Les Forts de Latour",2010,339,96,https://www.wine.com/product/les-forts-de-latour-2010/126108,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
126139,"Chateau Lilian Ladouys",2011,47.99,90,https://www.wine.com/product/chateau-lilian-ladouys-2011/126139,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
126173,"Tua Rita Giusto di Notri",2009,79.97,92,https://www.wine.com/product/tua-rita-giusto-di-notri-2009/126173,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
126590,"Jaboulet Hermitage La Chapelle",1990,529,98,https://www.wine.com/product/jaboulet-hermitage-la-chapelle-1990/126590,Syrah/Shiraz,"Hermitage, Rhone, France",0,1,0,0,1,0
126646,"Argiano Solengo",2010,57.99,93,https://www.wine.com/product/argiano-solengo-2010/126646,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
126980,"Antinori Solaia",2010,289,98,https://www.wine.com/product/antinori-solaia-2010/126980,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
126987,"Chateau Montrose",2009,374.99,98,https://www.wine.com/product/chateau-montrose-2009/126987,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
127103,"Domaine de Chevalier",2008,74.99,93,https://www.wine.com/product/domaine-de-chevalier-2008/127103,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
